"","valve","Timestamp","p1","p2","p1_abs","p2_abs","Headloss","Velocity","Flow","kv","Zv","sigma_0","sigma_1","sigma_2","level","scenarios_id"
"58","RIKO_01",15M 0S,15.15,6.78,22.4204375797459,14.0504375797459,8.37,3.32,2610,10270.2325883767,14.8986971984323,2.47494202432983,1.47494202432983,1.38217077358387,2.32,"0002"
"59","RIKO_01",16M 0S,14.98,6.78,22.2504375797459,14.0504375797459,8.2,3.32,2610,10376.1461899926,14.5960952242706,2.50552009068789,1.50552009068789,1.40898823004979,2.15,"0002"
"60","RIKO_01",17M 0S,14.81,6.78,22.0804375797459,14.0504375797459,8.03,3.32,2610,10485.4056196562,14.2934932501089,2.53739286969374,1.53739286969374,1.43686692414609,1.98,"0002"
"61","RIKO_01",18M 0S,14.64,6.78,21.9104375797459,14.0504375797459,7.87,3.32,2610,10591.4554039123,14.0086913920743,2.56737798521483,1.56864863324532,1.46413261700731,1.8,"0002"
"62","RIKO_01",19M 0S,14.47,6.78,21.7404375797459,14.0504375797459,7.7,3.32,2610,10707.7357641476,13.7060894179126,2.60198243423905,1.60328113553775,1.49425955339064,1.63,"0002"
"63","RIKO_01",20M 0S,14.31,6.78,21.5804375797459,14.0504375797459,7.53,3.32,2610,10827.9320072572,13.4034874437509,2.63947738959372,1.63947738959372,1.52565235964897,1.46,"0002"
"64","RIKO_02",0S,17.16,6.14,24.4304375797459,13.4104375797459,11.02,3.32,2610,8950.60127353994,19.6157279721295,2.06218373354271,1.06218373354271,1.01066075385562,5,"0002"
"65","RIKO_02",1M 0S,16.98,6.14,24.2504375797459,13.4104375797459,10.84,3.32,2610,9024.60842339278,19.2953258818406,2.07982147081556,1.07982147081556,1.02661604425073,4.82,"0002"
"66","RIKO_02",2M 0S,16.8,6.14,24.0704375797459,13.4104375797459,10.66,3.32,2610,9100.48222543507,18.9749237915518,2.09805485400007,1.09805485400006,1.04308318725135,4.63,"0002"
"67","RIKO_02",3M 0S,16.63,6.14,23.9004375797459,13.4104375797459,10.49,3.32,2610,9173.92666255373,18.67232181739,2.11584983256823,1.11584983256823,1.05912801584897,4.45,"0002"
"68","RIKO_02",4M 0S,16.45,6.14,23.7204375797459,13.4104375797459,10.31,3.32,2610,9253.66291803316,18.3519197271012,2.13533120694866,1.13533120694866,1.07666358001764,4.27,"0002"
"69","RIKO_02",5M 0S,16.28,6.14,23.5504375797459,13.4104375797459,10.14,3.32,2610,9330.91064640125,18.0493177529395,2.1543653593334,1.1543653593334,1.09376658229031,4.09,"0002"
"70","RIKO_02",6M 0S,16.1,6.14,23.3704375797459,13.4104375797459,9.97,3.32,2610,9410.12579098742,17.7467157787778,2.17304561119766,1.17404862022474,1.11142172418177,3.91,"0002"
"71","RIKO_02",7M 0S,15.93,6.14,23.2004375797459,13.4104375797459,9.79,3.32,2610,9496.23956540454,17.4263136884889,2.19563480527484,1.19563480527484,1.13074744769003,3.73,"0002"
"72","RIKO_02",8M 0S,15.76,6.14,23.0304375797459,13.4104375797459,9.62,3.32,2610,9579.77859891125,17.1237117143272,2.21676348686494,1.21676348686494,1.14962693635895,3.55,"0002"
"73","RIKO_02",9M 0S,15.59,6.14,22.8604375797459,13.4104375797459,9.45,3.32,2610,9665.56184162544,16.8211097401655,2.23865235382441,1.23865235382441,1.16914757146887,3.37,"0002"
"74","RIKO_02",10M 0S,15.42,6.14,22.6904375797459,13.4104375797459,9.28,3.32,2610,9753.69160882176,16.5185077660038,2.26134318358197,1.26134318358197,1.1893425771131,3.19,"0002"
"75","RIKO_02",11M 0S,15.25,6.14,22.5204375797459,13.4104375797459,9.11,3.32,2610,9844.2768676628,16.2159057918421,2.28488087196934,1.28488087196934,1.21024751328901,3.02,"0002"
"76","RIKO_02",12M 0S,15.08,6.14,22.3504375797459,13.4104375797459,8.94,3.32,2610,9937.43380375572,15.9133038176804,2.30931372971372,1.30931372971372,1.23190048486058,2.84,"0002"
"77","RIKO_02",13M 0S,14.91,6.14,22.1804375797459,13.4104375797459,8.77,3.32,2610,10033.2864478259,15.6107018435187,2.33469381341399,1.33469381341399,1.25434237336122,2.67,"0002"
"78","RIKO_02",14M 0S,14.74,6.14,22.0104375797459,13.4104375797459,8.6,3.32,2610,10131.9673701951,15.3080998693569,2.36107729577217,1.36107729577217,1.27761709460369,2.49,"0002"
"79","RIKO_02",15M 0S,14.57,6.14,21.8404375797459,13.4104375797459,8.43,3.32,2610,10233.6184519073,15.0054978951952,2.38852488062167,1.38852488062167,1.3017718855125,2.32,"0002"
"80","RIKO_02",16M 0S,14.4,6.14,21.6704375797459,13.4104375797459,8.27,3.32,2610,10332.1393128982,14.7206960371607,2.41417953369295,1.41538872353575,1.32535525935643,2.15,"0002"
"81","RIKO_02",17M 0S,14.24,6.14,21.5104375797459,13.4104375797459,8.1,3.32,2610,10440,14.418094062999,2.44509441279515,1.44509441279515,1.35136723699181,1.98,"0002"
"82","RIKO_02",18M 0S,14.07,6.14,21.3404375797459,13.4104375797459,7.93,3.32,2610,10551.3107664541,14.1154920888373,2.47607373816402,1.47607373816402,1.3784206991833,1.8,"0002"
"83","RIKO_02",19M 0S,13.91,6.14,21.1804375797459,13.4104375797459,7.77,3.32,2610,10659.3935950725,13.8306902308027,2.50646907897564,1.50646907897564,1.40489126597225,1.63,"0002"
"84","RIKO_02",20M 0S,13.74,6.14,21.0104375797459,13.4104375797459,7.6,3.32,2610,10777.951177239,13.528088256641,2.54016641363693,1.54016641363693,1.43415340033266,1.46,"0002"
"85","RIKO_01",0S,17.78,6.78,25.0504375797459,14.0504375797459,11,3.32,2610,8958.73448855158,19.5801277398752,2.12229679487643,1.12229679487643,1.06776376140541,5,"0003"
"86","RIKO_01",1M 0S,17.6,6.78,24.8704375797459,14.0504375797459,10.82,3.32,2610,9032.94524588504,19.2597256495863,2.14096716669507,1.14096716669507,1.08465015695717,4.82,"0003"
"87","RIKO_01",2M 0S,17.42,6.78,24.6904375797459,14.0504375797459,10.64,3.32,2610,9109.03129469976,18.9393235592974,2.16026924282337,1.16026924282337,1.10207924257723,4.63,"0003"
"88","RIKO_01",3M 0S,17.24,6.78,24.5104375797459,14.0504375797459,10.46,3.32,2610,9187.07296974581,18.6189214690086,2.18023563514729,1.18023563514729,1.1200776067352,4.45,"0003"
"89","RIKO_01",4M 0S,17.06,6.78,24.3304375797459,14.0504375797459,10.29,3.32,2610,9262.65142225823,18.3163194948469,2.19876236575711,1.19973418305546,1.13762430837796,4.27,"0003"
"90","RIKO_01",5M 0S,16.88,6.78,24.1504375797459,14.0504375797459,10.11,3.32,2610,9344.7444725985,17.995917404558,2.22010531588929,1.22109443557277,1.15681249490273,4.09,"0003"
"91","RIKO_01",6M 0S,16.71,6.78,23.9804375797459,14.0504375797459,9.93,3.32,2610,9429.05966484156,17.6755153142691,2.24322907790944,1.24322907790944,1.17665907665439,3.91,"0003"
"92","RIKO_01",7M 0S,16.53,6.78,23.8004375797459,14.0504375797459,9.76,3.32,2610,9510.82299795137,17.3729133401074,2.26385909258614,1.26488368275007,1.19603865750365,3.73,"0003"
"93","RIKO_01",8M 0S,16.36,6.78,23.6304375797459,14.0504375797459,9.58,3.32,2610,9599.75730382157,17.0525112498186,2.28864976447189,1.28864976447189,1.21726635710884,3.55,"0003"
"94","RIKO_01",9M 0S,16.18,6.78,23.4504375797459,14.0504375797459,9.41,3.32,2610,9686.08322744824,16.7499092756568,2.31086766669933,1.31193036595544,1.23801841826145,3.37,"0003"
"95","RIKO_01",10M 0S,16.01,6.78,23.2804375797459,14.0504375797459,9.23,3.32,2610,9780.07437708094,16.429507185368,2.33751514015609,1.33751514015609,1.26077658834672,3.19,"0003"
"96","RIKO_01",11M 0S,15.83,6.78,23.1004375797459,14.0504375797459,9.06,3.32,2610,9871.40361202616,16.1269052112063,2.36150824984997,1.36261200260935,1.28305226979096,3.02,"0003"
"97","RIKO_01",12M 0S,15.66,6.78,22.9304375797459,14.0504375797459,8.89,3.32,2610,9965.34015974556,15.8243032370446,2.38754384067949,1.38866870007207,1.30612925219678,2.84,"0003"
"98","RIKO_01",13M 0S,15.49,6.78,22.7604375797459,14.0504375797459,8.71,3.32,2610,10067.7849557408,15.5039011467557,2.41736679031466,1.41736679031466,1.33148607776608,2.67,"0003"
"99","RIKO_01",14M 0S,15.32,6.78,22.5904375797459,14.0504375797459,8.54,3.32,2610,10167.4974641669,15.201299172594,2.44558135171437,1.44558135171437,1.35635509051676,2.49,"0003"
"100","RIKO_01",15M 0S,15.15,6.78,22.4204375797459,14.0504375797459,8.37,3.32,2610,10270.2325883767,14.8986971984323,2.47494202432983,1.47494202432983,1.38217077358387,2.32,"0003"
"101","RIKO_01",16M 0S,14.98,6.78,22.2504375797459,14.0504375797459,8.2,3.32,2610,10376.1461899926,14.5960952242706,2.50552009068789,1.50552009068789,1.40898823004979,2.15,"0003"
"102","RIKO_01",17M 0S,14.81,6.78,22.0804375797459,14.0504375797459,8.03,3.32,2610,10485.4056196562,14.2934932501089,2.53739286969374,1.53739286969374,1.43686692414609,1.98,"0003"
"103","RIKO_01",18M 0S,14.64,6.78,21.9104375797459,14.0504375797459,7.87,3.32,2610,10591.4554039123,14.0086913920743,2.56737798521483,1.56864863324532,1.46413261700731,1.8,"0003"
"104","RIKO_01",19M 0S,14.47,6.78,21.7404375797459,14.0504375797459,7.7,3.32,2610,10707.7357641476,13.7060894179126,2.60198243423905,1.60328113553775,1.49425955339064,1.63,"0003"
"105","RIKO_01",20M 0S,14.31,6.78,21.5804375797459,14.0504375797459,7.53,3.32,2610,10827.9320072572,13.4034874437509,2.63947738959372,1.63947738959372,1.52565235964897,1.46,"0003"
"106","RIKO_02",0S,17.16,6.48,24.4304375797459,13.7504375797459,10.68,3.32,2610,9091.95718166658,19.0105240238061,2.12783377749445,1.12783377749445,1.07147174638758,5,"0003"
"107","RIKO_02",1M 0S,16.98,6.48,24.2504375797459,13.7504375797459,10.5,3.32,2610,9169.55708542442,18.6901219335172,2.14716807082292,1.14716807082292,1.08890697550334,4.82,"0003"
"108","RIKO_02",2M 0S,16.8,6.48,24.0704375797459,13.7504375797459,10.32,3.32,2610,9249.17846760356,18.3697198432283,2.16717681624425,1.16717681624425,1.10691901046849,4.63,"0003"
"109","RIKO_02",3M 0S,16.63,6.48,23.9004375797459,13.7504375797459,10.15,3.32,2610,9326.31300599086,18.0671178690666,2.18672559050647,1.18672559050647,1.12448621071894,4.45,"0003"
"110","RIKO_02",4M 0S,16.45,6.48,23.7204375797459,13.7504375797459,9.97,3.32,2610,9410.12579098742,17.7467157787778,2.20815092714551,1.20815092714551,1.14370492276786,4.27,"0003"
"111","RIKO_02",5M 0S,16.28,6.48,23.5504375797459,13.7504375797459,9.8,3.32,2610,9491.39330861257,17.4441138046161,2.22910864731027,1.22910864731027,1.16246903207418,4.09,"0003"
"112","RIKO_02",6M 0S,16.1,6.48,23.3704375797459,13.7504375797459,9.62,3.32,2610,9579.77859891125,17.1237117143272,2.25210652220797,1.25210652220797,1.18301987252251,3.91,"0003"
"113","RIKO_02",7M 0S,15.93,6.48,23.2004375797459,13.7504375797459,9.45,3.32,2610,9665.56184162544,16.8211097401655,2.27463118980325,1.27463118980325,1.20310751880927,3.73,"0003"
"114","RIKO_02",8M 0S,15.76,6.48,23.0304375797459,13.7504375797459,9.28,3.32,2610,9753.69160882176,16.5185077660038,2.29798111461645,1.29798111461645,1.22388912390847,3.55,"0003"
"115","RIKO_02",9M 0S,15.59,6.48,22.8604375797459,13.7504375797459,9.11,3.32,2610,9844.2768676628,16.2159057918421,2.32220249655771,1.32220249655771,1.24540128072018,3.37,"0003"
"116","RIKO_02",10M 0S,15.42,6.48,22.6904375797459,13.7504375797459,8.94,3.32,2610,9937.43380375572,15.9133038176804,2.34734504962424,1.34734504962424,1.26768320093115,3.19,"0003"
"117","RIKO_02",11M 0S,15.25,6.48,22.5204375797459,13.7504375797459,8.77,3.32,2610,10033.2864478259,15.6107018435187,2.37346234249039,1.37346234249039,1.29077695355083,3.02,"0003"
"118","RIKO_02",12M 0S,15.08,6.48,22.3504375797459,13.7504375797459,8.6,3.32,2610,10131.9673701951,15.3080998693569,2.4006121794931,1.4006121794931,1.314727730004,2.84,"0003"
"119","RIKO_02",13M 0S,14.91,6.48,22.1804375797459,13.7504375797459,8.43,3.32,2610,10233.6184519073,15.0054978951952,2.42885702771538,1.42885702771538,1.33958413929469,2.67,"0003"
"120","RIKO_02",14M 0S,14.74,6.48,22.0104375797459,13.7504375797459,8.26,3.32,2610,10338.3917427067,14.7028959210335,2.4582644968088,1.4582644968088,1.36539853729776,2.49,"0003"
"121","RIKO_02",15M 0S,14.57,6.48,21.8404375797459,13.7504375797459,8.09,3.32,2610,10446.4504176682,14.4002939468718,2.48890787931282,1.48890787931282,1.39222739487211,2.32,"0003"
"122","RIKO_02",16M 0S,14.4,6.48,21.6704375797459,13.7504375797459,7.92,3.32,2610,10557.9698461744,14.0976919727101,2.52086676056069,1.52086676056069,1.42013171024242,2.15,"0003"
"123","RIKO_02",17M 0S,14.24,6.48,21.5104375797459,13.7504375797459,7.76,3.32,2610,10666.2595497909,13.8128901146756,2.55222483809803,1.55222483809803,1.44743604765394,1.98,"0003"
"124","RIKO_02",18M 0S,14.07,6.48,21.3404375797459,13.7504375797459,7.59,3.32,2610,10785.0489397318,13.5102881405139,2.5869914023242,1.5869914023242,1.47762132042395,1.8,"0003"
"125","RIKO_02",19M 0S,13.91,6.48,21.1804375797459,13.7504375797459,7.43,3.32,2610,10900.5547662792,13.2254862824793,2.62116618353172,1.62116618353172,1.50720409103521,1.63,"0003"
"126","RIKO_02",20M 0S,13.74,6.48,21.0104375797459,13.7504375797459,7.26,3.32,2610,11027.4398548378,12.9228843083176,2.65912737515712,1.65912737515712,1.53996188197221,1.46,"0003"
"127","RIKO_01",0S,17.78,6.78,25.0504375797459,14.0504375797459,11,3.32,2610,8958.73448855158,19.5801277398752,2.12229679487643,1.12229679487643,1.06776376140541,5,"0004"
"128","RIKO_01",1M 0S,17.6,6.78,24.8704375797459,14.0504375797459,10.82,3.32,2610,9032.94524588504,19.2597256495863,2.14096716669507,1.14096716669507,1.08465015695717,4.82,"0004"
"129","RIKO_01",2M 0S,17.42,6.78,24.6904375797459,14.0504375797459,10.64,3.32,2610,9109.03129469976,18.9393235592974,2.16026924282337,1.16026924282337,1.10207924257723,4.63,"0004"
"130","RIKO_01",3M 0S,17.24,6.78,24.5104375797459,14.0504375797459,10.46,3.32,2610,9187.07296974581,18.6189214690086,2.18023563514729,1.18023563514729,1.1200776067352,4.45,"0004"
"131","RIKO_01",4M 0S,17.06,6.78,24.3304375797459,14.0504375797459,10.29,3.32,2610,9262.65142225823,18.3163194948469,2.19876236575711,1.19973418305546,1.13762430837796,4.27,"0004"
"132","RIKO_01",5M 0S,16.88,6.78,24.1504375797459,14.0504375797459,10.11,3.32,2610,9344.7444725985,17.995917404558,2.22010531588929,1.22109443557277,1.15681249490273,4.09,"0004"
"133","RIKO_01",6M 0S,16.71,6.78,23.9804375797459,14.0504375797459,9.93,3.32,2610,9429.05966484156,17.6755153142691,2.24322907790944,1.24322907790944,1.17665907665439,3.91,"0004"
"134","RIKO_01",7M 0S,16.53,6.78,23.8004375797459,14.0504375797459,9.76,3.32,2610,9510.82299795137,17.3729133401074,2.26385909258614,1.26488368275007,1.19603865750365,3.73,"0004"
"135","RIKO_01",8M 0S,16.36,6.78,23.6304375797459,14.0504375797459,9.58,3.32,2610,9599.75730382157,17.0525112498186,2.28864976447189,1.28864976447189,1.21726635710884,3.55,"0004"
"136","RIKO_01",9M 0S,16.18,6.78,23.4504375797459,14.0504375797459,9.41,3.32,2610,9686.08322744824,16.7499092756568,2.31086766669933,1.31193036595544,1.23801841826145,3.37,"0004"
"137","RIKO_01",10M 0S,16.01,6.78,23.2804375797459,14.0504375797459,9.23,3.32,2610,9780.07437708094,16.429507185368,2.33751514015609,1.33751514015609,1.26077658834672,3.19,"0004"
"138","RIKO_01",11M 0S,15.83,6.78,23.1004375797459,14.0504375797459,9.06,3.32,2610,9871.40361202616,16.1269052112063,2.36150824984997,1.36261200260935,1.28305226979096,3.02,"0004"
"139","RIKO_01",12M 0S,15.66,6.78,22.9304375797459,14.0504375797459,8.89,3.32,2610,9965.34015974556,15.8243032370446,2.38754384067949,1.38866870007207,1.30612925219678,2.84,"0004"
"140","RIKO_01",13M 0S,15.49,6.78,22.7604375797459,14.0504375797459,8.71,3.32,2610,10067.7849557408,15.5039011467557,2.41736679031466,1.41736679031466,1.33148607776608,2.67,"0004"
"141","RIKO_01",14M 0S,15.32,6.78,22.5904375797459,14.0504375797459,8.54,3.32,2610,10167.4974641669,15.201299172594,2.44558135171437,1.44558135171437,1.35635509051676,2.49,"0004"
"142","RIKO_01",15M 0S,15.15,6.78,22.4204375797459,14.0504375797459,8.37,3.32,2610,10270.2325883767,14.8986971984323,2.47494202432983,1.47494202432983,1.38217077358387,2.32,"0004"
"143","RIKO_01",16M 0S,14.98,6.78,22.2504375797459,14.0504375797459,8.2,3.32,2610,10376.1461899926,14.5960952242706,2.50552009068789,1.50552009068789,1.40898823004979,2.15,"0004"
"144","RIKO_01",17M 0S,14.81,6.78,22.0804375797459,14.0504375797459,8.03,3.32,2610,10485.4056196562,14.2934932501089,2.53739286969374,1.53739286969374,1.43686692414609,1.98,"0004"
"145","RIKO_01",18M 0S,14.64,6.78,21.9104375797459,14.0504375797459,7.87,3.32,2610,10591.4554039123,14.0086913920743,2.56737798521483,1.56864863324532,1.46413261700731,1.8,"0004"
"146","RIKO_01",19M 0S,14.47,6.78,21.7404375797459,14.0504375797459,7.7,3.32,2610,10707.7357641476,13.7060894179126,2.60198243423905,1.60328113553775,1.49425955339064,1.63,"0004"
"147","RIKO_01",20M 0S,14.31,6.78,21.5804375797459,14.0504375797459,7.53,3.32,2610,10827.9320072572,13.4034874437509,2.63947738959372,1.63947738959372,1.52565235964897,1.46,"0004"
"148","RIKO_02",0S,17.16,6.45,24.4304375797459,13.7204375797459,10.71,3.32,2610,9079.21441831734,19.0639243721876,2.12187345878998,1.12187345878998,1.06595850227504,5,"0004"
"149","RIKO_02",1M 0S,16.98,6.45,24.2504375797459,13.7204375797459,10.53,3.32,2610,9156.48572156538,18.7435222818987,2.14105078287186,1.14105078287186,1.08325710418678,4.82,"0004"
"150","RIKO_02",2M 0S,16.8,6.45,24.0704375797459,13.7204375797459,10.35,3.32,2610,9235.76413354276,18.4231201916098,2.16089514431311,1.16089514431311,1.10112641854398,4.63,"0004"
"151","RIKO_02",3M 0S,16.63,6.45,23.9004375797459,13.7204375797459,10.18,3.32,2610,9312.56075519797,18.1205182174481,2.18028140900203,1.18028140900203,1.1185528828408,4.45,"0004"
"152","RIKO_02",4M 0S,16.45,6.45,23.7204375797459,13.7204375797459,10,3.32,2610,9396,17.8001161271592,2.20152647436407,1.20152647436407,1.13761588645933,4.27,"0004"
"153","RIKO_02",5M 0S,16.28,6.45,23.5504375797459,13.7204375797459,9.83,3.32,2610,9476.89893521508,17.4975141529975,2.22230567076711,1.22230567076711,1.15622621486525,4.09,"0004"
"154","RIKO_02",6M 0S,16.1,6.45,23.3704375797459,13.7204375797459,9.66,3.32,2610,9559.92411415085,17.1949121788358,2.24278102936239,1.24381622604976,1.17545556490315,3.91,"0004"
"155","RIKO_02",7M 0S,15.93,6.45,23.2004375797459,13.7204375797459,9.48,3.32,2610,9650.2561125586,16.874510088547,2.26743298983552,1.26743298983552,1.19652570434591,3.73,"0004"
"156","RIKO_02",8M 0S,15.76,6.45,23.0304375797459,13.7204375797459,9.31,3.32,2610,9737.96406576239,16.5719081143853,2.29057623454787,1.29057623454787,1.21713081096912,3.55,"0004"
"157","RIKO_02",9M 0S,15.59,6.45,22.8604375797459,13.7204375797459,9.14,3.32,2610,9828.10777347309,16.2693061402235,2.31458038770686,1.31458038770686,1.2384580248839,3.37,"0004"
"158","RIKO_02",10M 0S,15.42,6.45,22.6904375797459,13.7204375797459,8.97,3.32,2610,9920.80210372483,15.9667041660618,2.33949439728436,1.33949439728436,1.2605459825437,3.19,"0004"
"159","RIKO_02",11M 0S,15.25,6.45,22.5204375797459,13.7204375797459,8.8,3.32,2610,10016.1696543866,15.6641021919001,2.36537099359553,1.36537099359553,1.2834361267859,3.02,"0004"
"160","RIKO_02",12M 0S,15.08,6.45,22.3504375797459,13.7204375797459,8.63,3.32,2610,10114.3414350674,15.3615002177384,2.39226706183554,1.39226706183554,1.30717296634874,2.84,"0004"
"161","RIKO_02",13M 0S,14.91,6.45,22.1804375797459,13.7204375797459,8.46,3.32,2610,10215.4576240169,15.0588982435767,2.420244059532,1.420244059532,1.33180436472914,2.67,"0004"
"162","RIKO_02",14M 0S,14.74,6.45,22.0104375797459,13.7204375797459,8.29,3.32,2610,10319.6684099673,14.756296269415,2.44936848536076,1.44936848536076,1.35738186232587,2.49,"0004"
"163","RIKO_02",15M 0S,14.57,6.45,21.8404375797459,13.7204375797459,8.12,3.32,2610,10427.134930418,14.4536942952533,2.4797124068523,1.4797124068523,1.38396103643036,2.32,"0004"
"164","RIKO_02",16M 0S,14.4,6.45,21.6704375797459,13.7204375797459,7.96,3.32,2610,10531.4088736656,14.1688924372188,2.50819908839707,1.50945536980411,1.40994544341683,2.15,"0004"
"165","RIKO_02",17M 0S,14.24,6.45,21.5104375797459,13.7204375797459,7.79,3.32,2610,10645.7013690032,13.866290463057,2.54239598763038,1.54239598763038,1.43864475315375,1.98,"0004"
"166","RIKO_02",18M 0S,14.07,6.45,21.3404375797459,13.7204375797459,7.62,3.32,2610,10763.7975911236,13.5636884888953,2.57680639680324,1.57680639680324,1.46853668216292,1.8,"0004"
"167","RIKO_02",19M 0S,13.91,6.45,21.1804375797459,13.7204375797459,7.46,3.32,2610,10878.6146807695,13.2788866308608,2.61062530075613,1.61062530075613,1.49782761964875,1.63,"0004"
"168","RIKO_02",20M 0S,13.74,6.45,21.0104375797459,13.7204375797459,7.29,3.32,2610,11004.726257386,12.9762846566991,2.64818446414824,1.64818446414824,1.53025723923599,1.46,"0004"
"169","RIKO_01",0S,17.78,6.78,25.0504375797459,14.0504375797459,11,3.32,2610,8958.73448855158,19.5801277398752,2.12229679487643,1.12229679487643,1.06776376140541,5,"0005"
"170","RIKO_01",1M 0S,17.6,6.78,24.8704375797459,14.0504375797459,10.82,3.32,2610,9032.94524588504,19.2597256495863,2.14096716669507,1.14096716669507,1.08465015695717,4.82,"0005"
"171","RIKO_01",2M 0S,17.42,6.78,24.6904375797459,14.0504375797459,10.64,3.32,2610,9109.03129469976,18.9393235592974,2.16026924282337,1.16026924282337,1.10207924257723,4.63,"0005"
"172","RIKO_01",3M 0S,17.24,6.78,24.5104375797459,14.0504375797459,10.46,3.32,2610,9187.07296974581,18.6189214690086,2.18023563514729,1.18023563514729,1.1200776067352,4.45,"0005"
"173","RIKO_01",4M 0S,17.06,6.78,24.3304375797459,14.0504375797459,10.29,3.32,2610,9262.65142225823,18.3163194948469,2.19876236575711,1.19973418305546,1.13762430837796,4.27,"0005"
"174","RIKO_01",5M 0S,16.88,6.78,24.1504375797459,14.0504375797459,10.11,3.32,2610,9344.7444725985,17.995917404558,2.22010531588929,1.22109443557277,1.15681249490273,4.09,"0005"
"175","RIKO_01",6M 0S,16.71,6.78,23.9804375797459,14.0504375797459,9.93,3.32,2610,9429.05966484156,17.6755153142691,2.24322907790944,1.24322907790944,1.17665907665439,3.91,"0005"
"176","RIKO_01",7M 0S,16.53,6.78,23.8004375797459,14.0504375797459,9.76,3.32,2610,9510.82299795137,17.3729133401074,2.26385909258614,1.26488368275007,1.19603865750365,3.73,"0005"
"177","RIKO_01",8M 0S,16.36,6.78,23.6304375797459,14.0504375797459,9.58,3.32,2610,9599.75730382157,17.0525112498186,2.28864976447189,1.28864976447189,1.21726635710884,3.55,"0005"
"178","RIKO_01",9M 0S,16.18,6.78,23.4504375797459,14.0504375797459,9.41,3.32,2610,9686.08322744824,16.7499092756568,2.31086766669933,1.31193036595544,1.23801841826145,3.37,"0005"
"179","RIKO_01",10M 0S,16.01,6.78,23.2804375797459,14.0504375797459,9.23,3.32,2610,9780.07437708094,16.429507185368,2.33751514015609,1.33751514015609,1.26077658834672,3.19,"0005"
"180","RIKO_01",11M 0S,15.83,6.78,23.1004375797459,14.0504375797459,9.06,3.32,2610,9871.40361202616,16.1269052112063,2.36150824984997,1.36261200260935,1.28305226979096,3.02,"0005"
"181","RIKO_01",12M 0S,15.66,6.78,22.9304375797459,14.0504375797459,8.89,3.32,2610,9965.34015974556,15.8243032370446,2.38754384067949,1.38866870007207,1.30612925219678,2.84,"0005"
"182","RIKO_01",13M 0S,15.49,6.78,22.7604375797459,14.0504375797459,8.71,3.32,2610,10067.7849557408,15.5039011467557,2.41736679031466,1.41736679031466,1.33148607776608,2.67,"0005"
"183","RIKO_01",14M 0S,15.32,6.78,22.5904375797459,14.0504375797459,8.54,3.32,2610,10167.4974641669,15.201299172594,2.44558135171437,1.44558135171437,1.35635509051676,2.49,"0005"
"184","RIKO_01",15M 0S,15.15,6.78,22.4204375797459,14.0504375797459,8.37,3.32,2610,10270.2325883767,14.8986971984323,2.47494202432983,1.47494202432983,1.38217077358387,2.32,"0005"
"185","RIKO_01",16M 0S,14.98,6.78,22.2504375797459,14.0504375797459,8.2,3.32,2610,10376.1461899926,14.5960952242706,2.50552009068789,1.50552009068789,1.40898823004979,2.15,"0005"
"186","RIKO_01",17M 0S,14.81,6.78,22.0804375797459,14.0504375797459,8.03,3.32,2610,10485.4056196562,14.2934932501089,2.53739286969374,1.53739286969374,1.43686692414609,1.98,"0005"
"187","RIKO_01",18M 0S,14.64,6.78,21.9104375797459,14.0504375797459,7.87,3.32,2610,10591.4554039123,14.0086913920743,2.56737798521483,1.56864863324532,1.46413261700731,1.8,"0005"
"188","RIKO_01",19M 0S,14.47,6.78,21.7404375797459,14.0504375797459,7.7,3.32,2610,10707.7357641476,13.7060894179126,2.60198243423905,1.60328113553775,1.49425955339064,1.63,"0005"
"189","RIKO_01",20M 0S,14.31,6.78,21.5804375797459,14.0504375797459,7.53,3.32,2610,10827.9320072572,13.4034874437509,2.63947738959372,1.63947738959372,1.52565235964897,1.46,"0005"
"190","RIKO_02",0S,17.16,6.84,24.4304375797459,14.1104375797459,10.31,3.32,2610,9253.66291803316,18.3519197271012,2.2041963863861,1.20322645428135,1.14105037711437,5,"0005"
"191","RIKO_02",1M 0S,16.98,6.84,24.2504375797459,14.1104375797459,10.14,3.32,2610,9330.91064640125,18.0493177529395,2.22339888990539,1.22339888990539,1.15917617569734,4.82,"0005"
"192","RIKO_02",2M 0S,16.8,6.84,24.0704375797459,14.1104375797459,9.96,3.32,2610,9414.8485645801,17.7289156626506,2.24550850839766,1.24550850839766,1.17900660669486,4.63,"0005"
"193","RIKO_02",3M 0S,16.63,6.84,23.9004375797459,14.1104375797459,9.78,3.32,2610,9501.09325320697,17.4085135723617,2.2694544727649,1.26843197787737,1.19952733911383,4.45,"0005"
"194","RIKO_02",4M 0S,16.45,6.84,23.7204375797459,14.1104375797459,9.61,3.32,2610,9584.76157901358,17.1059115982,2.29087042077427,1.29087042077427,1.21957489865857,4.27,"0005"
"195","RIKO_02",5M 0S,16.28,6.84,23.5504375797459,14.1104375797459,9.43,3.32,2610,9675.80621317249,16.7855095079112,2.31657102265543,1.31551057726837,1.24154527553308,4.09,"0005"
"196","RIKO_02",6M 0S,16.1,6.84,23.3704375797459,14.1104375797459,9.26,3.32,2610,9764.21907179849,16.4829075337495,2.33966141939964,1.33966141939964,1.26303449582795,3.91,"0005"
